paper_year,paper_id,paper_title,paper_authors,paper_language,citation_id,citation_info,citation_year,citation_validity,citation_origin,citation_type,citation_scope,citation_longevity
2018,9,On challenges in engineering IoT software systems,"Rebeca Campos Motta, Káthia M. de Oliveira, Guilherme H. Travassos",english,2,"Giray, Görkem. ""A software engineering perspective on engineering machine learning systems: State of the art and challenges."" Journal of Systems and Software 180 (2021): 111031.",2021,valid,community_int,journal,international,3
2018,9,On challenges in engineering IoT software systems,"Rebeca Campos Motta, Káthia M. de Oliveira, Guilherme H. Travassos",english,3,"Lim, Tek-Yong, Fang-Fang Chua, and Bushra Binti Tajuddin. ""Elicitation Techniques for Internet of Things Applications Requirements: A Systematic Review."" In Proceedings of the 2018 VII International Conference on Network, Communication and Computing, pp. 182-188. 2018.",2018,valid,community_int,conference,international,0
2018,9,On challenges in engineering IoT software systems,"Rebeca Campos Motta, Káthia M. de Oliveira, Guilherme H. Travassos",english,4,"Motta, Rebeca Campos, Valéria Silva, and Guilherme Horta Travassos. ""Towards a more in-depth understanding of the IoT Paradigm and its challenges."" Journal of Software Engineering Research and Development 7 (2019): 3-1.",2019,valid,self,journal,national_other,1
2018,9,On challenges in engineering IoT software systems,"Rebeca Campos Motta, Káthia M. de Oliveira, Guilherme H. Travassos",english,5,"Silva, Danyllo, Taisa Guidini Gonçalves, and Ana Regina C. da Rocha. ""A requirements engineering process for IoT systems."" In Proceedings of the XVIII Brazilian symposium on software quality, pp. 204-209. 2019.",2019,valid,community_nat,conference,national_other,1
2018,9,On challenges in engineering IoT software systems,"Rebeca Campos Motta, Káthia M. de Oliveira, Guilherme H. Travassos",english,6,"Motta, Rebeca C., Káthia M. de Oliveira, and Guilherme H. Travassos. ""A conceptual perspective on interoperability in context-aware software systems."" Information and Software Technology 114 (2019): 231-257.",2019,valid,self,journal,international,1
2018,9,On challenges in engineering IoT software systems,"Rebeca Campos Motta, Káthia M. de Oliveira, Guilherme H. Travassos",english,7,"Motta, Rebeca Campos, Káthia Marçal de Oliveira, and Guilherme Horta Travassos. ""A framework to support the engineering of internet of things software systems."" In Proceedings of the ACM SIGCHI Symposium on Engineering Interactive Computing Systems, pp. 1-6. 2019.",2019,valid,self,conference,international,1
2018,9,On challenges in engineering IoT software systems,"Rebeca Campos Motta, Káthia M. de Oliveira, Guilherme H. Travassos",english,8,"De Souza, Bruno Pedraça, Rebeca Campos Motta, and Guilherme Horta Travassos. ""The first version of SCENARIotCHECK: A Checklist for IoT based Scenarios."" In Proceedings of the XXXIII Brazilian Symposium on Software Engineering, pp. 219-223. 2019.",2019,valid,self,conference,national_sbes,1
2018,9,On challenges in engineering IoT software systems,"Rebeca Campos Motta, Káthia M. de Oliveira, Guilherme H. Travassos",english,9,"Santos, Lidiane, Eduardo Silva, Thais Batista, Everton Cavalcante, Jair Leite, and Flavio Oquendo. ""An architectural style for internet of things systems."" In Proceedings of the 35th Annual ACM Symposium on Applied Computing, pp. 1488-1497. 2020.",2020,valid,community_nat,conference,international,2
2018,9,On challenges in engineering IoT software systems,"Rebeca Campos Motta, Káthia M. de Oliveira, Guilherme H. Travassos",english,10,"de Souza, Bruno P., Rebeca C. Motta, Daniella de O. Costa, and Guilherme H. Travassos. ""An IoT-based Scenario Description Inspection Technique."" In Proceedings of the XVIII Brazilian Symposium on Software Quality, pp. 20-29. 2019.",2019,valid,self,conference,national_other,1
2018,9,On challenges in engineering IoT software systems,"Rebeca Campos Motta, Káthia M. de Oliveira, Guilherme H. Travassos",english,11,"De Souza, Bruno Pedraça, Rebeca Campos Motta, and Guilherme Horta Travassos. ""Towards the Description and Representation of Smartness in IoT Scenarios Specification."" In Proceedings of the XXXIII Brazilian Symposium on Software Engineering, pp. 511-516. 2019.",2019,valid,self,conference,national_sbes,1
2018,9,On challenges in engineering IoT software systems,"Rebeca Campos Motta, Káthia M. de Oliveira, Guilherme H. Travassos",english,12,"Alrae, Rawhi, Qassim Nasir, and Manar Abu Talib. ""Developing House of Information Quality framework for IoT systems."" International Journal of System Assurance Engineering and Management 11, no. 6 (2020): 1294-1313.",2020,valid,community_int,journal,international,2
2018,9,On challenges in engineering IoT software systems,"Rebeca Campos Motta, Káthia M. de Oliveira, Guilherme H. Travassos",english,13,"Motta, Rebeca C. ""An Evidence-Based Framework for Supporting the Engineering of IoT Software Systems."" ACM SIGSOFT Software Engineering Notes 44, no. 3 (2019): 22-23.",2019,valid,self,journal,international,1
2018,9,On challenges in engineering IoT software systems,"Rebeca Campos Motta, Káthia M. de Oliveira, Guilherme H. Travassos",english,14,"Santos, Lidiane, Jorge Pereira, Eduardo Silva, Thais Batista, Everton Cavalcante, and Jair Leite. ""Identifying requirements for architectural modeling in Internet of Things applications."" In 2019 IEEE International Conference on Software Architecture Companion (ICSA-C), pp. 19-26. IEEE, 2019.",2019,valid,community_nat,conference,international,1
2018,9,On challenges in engineering IoT software systems,"Rebeca Campos Motta, Káthia M. de Oliveira, Guilherme H. Travassos",english,15,"Gonçalves, Taisa G., Christophe Kolski, Káthia M. de Oliveira, Guilherme H. Travassos, and Emmanuelle Grislin-Le Strugeon. ""A systematic literature review on intelligent user interfaces: preliminary results."" In Proceedings of the 31st Conference on l'Interaction Homme-Machine: Adjunct, pp. 1-8. 2019.",2019,valid,self,conference,international,1
2018,9,On challenges in engineering IoT software systems,"Rebeca Campos Motta, Káthia M. de Oliveira, Guilherme H. Travassos",english,16,"Motta, Rebeca C. ""Towards a Strategy for Supporting the Engineering of Contemporary Software Systems."" arXiv preprint arXiv:1904.11741 (2019).",2019,invalid,self,other,national_other,
2018,9,On challenges in engineering IoT software systems,"Rebeca Campos Motta, Káthia M. de Oliveira, Guilherme H. Travassos",english,17,"Borelli, Fabrizio, Gabriela Biondi, Flávio Horita, and Carlos Kamienski. ""Architectural software patterns for the development of IoT smart applications."" arXiv preprint arXiv:2003.04781 (2020).",2020,valid,community_nat,pre_print,international,2
2018,9,On challenges in engineering IoT software systems,"Rebeca Campos Motta, Káthia M. de Oliveira, Guilherme H. Travassos",english,18,"Silva, Danyllo Valente da, Taisa Guidini Gonçalves, and Guilherme Horta Travassos. ""A technology to support the building of requirements documents for iot software systems."" In 19th Brazilian Symposium on Software Quality, pp. 1-10. 2020.",2020,valid,self,conference,national_other,2
2018,9,On challenges in engineering IoT software systems,"Rebeca Campos Motta, Káthia M. de Oliveira, Guilherme H. Travassos",english,19,"da Silva, Danyllo Valente, Bruno Pedraça de Souza, Taisa Guidini Gonçalves, and G. H. Travassos. ""Uma Tecnologia para Apoiar a Engenharia de Requisitos de Sistemas de Software IoT."" In 23rd Iberoamerican Conference on Software Engineering. 2020.",2020,valid,self,conference,international,2
2018,9,On challenges in engineering IoT software systems,"Rebeca Campos Motta, Káthia M. de Oliveira, Guilherme H. Travassos",english,20,"de Souza, Bruno Pedraça. ""SCENARIOTCHECK: Uma Técnica de Leitura Baseada em Checklist para Verificação de Cenários IoT."" PhD diss., Universidade Federal do Rio de Janeiro, 2020.",2020,valid,self,msc_phd,national_other,2
2018,9,On challenges in engineering IoT software systems,"Rebeca Campos Motta, Káthia M. de Oliveira, Guilherme H. Travassos",english,21,"Amalfitano, Domenico, Santiago Matalonga, Andrea Doreste, Anna Rita Fasolino, and Guilherme H. Travassos. ""A Rapid Review on Testing of Context-Aware Contemporary Software Systems."" (2019).",2019,valid,self,other,national_other,1
2018,9,On challenges in engineering IoT software systems,"Rebeca Campos Motta, Káthia M. de Oliveira, Guilherme H. Travassos",english,22,"Decamps, Marceau, Jean-Francois Meháut, Vinicius Vidal, Leonardo Honorio, Laércio Pioli, and Mario AR Dantas. ""An implementation science effort in a heterogenous edge computing platform to support a case study of a virtual scenario application."" In International Conference on P2P, Parallel, Grid, Cloud and Internet Computing, pp. 136-147. Springer, Cham, 2020.",2020,valid,community_nat,conference,international,2
2018,9,On challenges in engineering IoT software systems,"Rebeca Campos Motta, Káthia M. de Oliveira, Guilherme H. Travassos",english,23,"Motta, Rebeca Campos. ""Towards a strategy for supporting the engineering of IoT software systems."" In Proceedings of the ACM SIGCHI Symposium on Engineering Interactive Computing Systems, pp. 1-5. 2019.",2019,valid,self,conference,international,1
2018,9,On challenges in engineering IoT software systems,"Rebeca Campos Motta, Káthia M. de Oliveira, Guilherme H. Travassos",english,24,"Motta, Rebeca Campos, Káthia Marçal de Oliveira, and Guilherme Travassos. ""A Preliminary Study of IoT Multidisciplinary View in the Industry."" In 39ème Congrès INFORSID, INFormatique des Organisations et Systèmes d'Information et de Décision, pp. pp-143. 2021.",2021,valid,self,conference,international,3
2018,9,On challenges in engineering IoT software systems,"Rebeca Campos Motta, Káthia M. de Oliveira, Guilherme H. Travassos",english,25,"Bezerra, Jagni Dasa Horta, and Cidcley Teixeira de Souza. ""A model-based approach to generate reactive and customizable user interfaces for the web of things."" In Proceedings of the 25th Brazillian Symposium on Multimedia and the Web, pp. 57-60. 2019.",2019,valid,community_nat,conference,national_other,1
2018,9,On challenges in engineering IoT software systems,"Rebeca Campos Motta, Káthia M. de Oliveira, Guilherme H. Travassos",english,26,"Bezerra, Jagni Dasa Horta, and Cidcley Teixeira de Souza. ""smAR2t: a Models at Runtime Architecture to Interact with the Web Of Things using Augmented Reality."" In Proceedings of the XXXIII Brazilian Symposium on Software Engineering, pp. 124-129. 2019.",2019,valid,community_nat,conference,national_sbes,1
2018,9,On challenges in engineering IoT software systems,"Rebeca Campos Motta, Káthia M. de Oliveira, Guilherme H. Travassos",english,27,"Motta, Rebeca Campos, Káthia Marçal de Oliveira, and Guilherme Horta Travassos. ""Towards a Roadmap for the Internet of Things Software Systems Engineering."" In Proceedings of the 12th International Conference on Management of Digital EcoSystems, pp. 111-114. 2020.",2020,valid,self,conference,international,2
2018,9,On challenges in engineering IoT software systems,"Rebeca Campos Motta, Káthia M. de Oliveira, Guilherme H. Travassos",english,28,"Pereira, Igor, Tiago Carneiro, and Eduardo Figueiredo. ""Main Differences of DevOps on IoT Systems."" In Brazilian Symposium on Software Engineering, pp. 315-319. 2021.",2021,valid,community_nat,conference,national_sbes,3
2018,9,On challenges in engineering IoT software systems,"Rebeca Campos Motta, Káthia M. de Oliveira, Guilherme H. Travassos",english,29,"Badat, Leya, Vinicius Vidal, Laércio Pioli, Jean-Francois Mehaut, Leonardo Honorio, and Mario Antonio Ribeiro Dantas. ""An IIoT edge environment as a main support to a 3D reconstruction virtualization application."" In Anais do XVIII Workshop em Clouds e Aplicações, pp. 1-12. SBC, 2020.",2020,valid,community_nat,conference,national_other,2
2018,9,On challenges in engineering IoT software systems,"Rebeca Campos Motta, Káthia M. de Oliveira, Guilherme H. Travassos",english,30,"Matalonga, Santiago, Domenico Amalfitano, Andrea Doreste, Ana Rita Fasolino, and Guilherme H. Travassos. ""Alternatives for Testing of Context-Aware Contemporary Software Systems in industrial settings: Results from a Rapid review."" arXiv preprint arXiv:2104.01343 (2021).",2021,valid,self,pre_print,international,3
2018,9,On challenges in engineering IoT software systems,"Rebeca Campos Motta, Káthia M. de Oliveira, Guilherme H. Travassos",english,31,"Damiani, Andrea, Emanuele Del Sozzo, and Marco D. Santambrogio. ""Large Forests and Where to “Partially” Fit Them."" In 2022 27th Asia and South Pacific Design Automation Conference (ASP-DAC), pp. 550-555. IEEE, 2022.",2022,valid,community_int,conference,international,4
2018,9,On challenges in engineering IoT software systems,"Rebeca Campos Motta, Káthia M. de Oliveira, Guilherme H. Travassos",english,32,"Viana, Davi, Thatiane de Oliveira Rosa, Francisco Silva, Pablo Durans, Alexandre Aragão, Fabio Kon, and Alfredo Goldman. ""Software Engineering Practices in the development of applications for Smart Cities: An Experience Report of Teaching in a Contemporary Context."" In Proceedings of the XXXIII Brazilian Symposium on Software Engineering, pp. 150-154. 2019.",2019,valid,community_nat,conference,national_sbes,1
2018,9,On challenges in engineering IoT software systems,"Rebeca Campos Motta, Káthia M. de Oliveira, Guilherme H. Travassos",english,33,"McCormack, Ian C. ""A software library model for the internet of things."" In Companion Proceedings of the 2020 ACM SIGPLAN International Conference on Systems, Programming, Languages, and Applications: Software for Humanity, pp. 28-30. 2020.",2020,valid,community_int,conference,international,2
